ground,0,580,4000,20
start,128,540,40,50
goal,3806,263,80,80
platform,308,487,133,20
slope,261,440,100,100,100,0
platform,361,440,100,20
platform,441,467,144,20
platform,630,415,174,20
slope,615,367,100,100,100,0
platform,715,367,100,20
platform,746,269,105,20
wall_3d,688,169,20,100
platform,628,249,80,20
platform,949,417,193,20
wall_3d,847,317,20,100
platform,787,397,80,20
platform,1058,389,181,20
platform,1307,500,198,20
platform,1427,500,88,20
trampoline,1330,480,80,20
platform,1670,409,174,20
slope,1601,400,100,100,100,0
platform,1701,400,100,20
platform,1904,363,178,20
trampoline,1715,389,80,20
platform,2073,299,157,20
spike,1968,580,20,20
spike,1988,580,20,20
platform,2275,225,173,20
platform,2497,222,130,20
spike,2366,580,20,20
spike,2386,580,20,20
platform,2612,100,163,20
platform,2745,214,146,20
platform,2898,185,166,20
slope,2911,114,100,100,100,0
platform,3011,114,100,20
platform,3051,100,153,20
platform,3178,152,179,20
platform,3311,262,141,20
wall_3d,3244,162,20,100
platform,3184,242,80,20
platform,3442,134,187,20
platform,3640,100,100,20
wall_3d,763,346,20,115
wall_3d,1910,467,20,101
platform,2982,489,86,20
platform,3605,189,86,20
wall_3d,1829,315,20,83
platform,3405,298,100,20
wall_3d,2424,206,20,54
platform,2864,410,53,20
wall_3d,3736,263,20,51
platform,885,311,54,20
platform,1346,386,60,20
platform,1070,253,56,20
wall_3d,1926,415,20,77
wall_3d,3184,256,20,55
platform,3716,530,92,20
platform,2125,399,89,20
platform,2528,370,79,20
wall_3d,745,294,20,64
platform,2026,550,76,20
