ground,0,580,4000,20
start,166,540,40,50
goal,3741,320,80,80
platform,362,498,95,20
slope,261,440,100,100,100,0
platform,361,440,100,20
platform,546,500,166,20
spike,414,580,20,20
spike,434,580,20,20
spike,454,580,20,20
spike,474,580,20,20
platform,787,475,178,20
spike,646,580,20,20
spike,666,580,20,20
platform,1007,388,183,20
platform,1234,406,190,20
wall_3d,1120,306,20,100
platform,1060,386,80,20
platform,1438,274,117,20
platform,1668,281,183,20
platform,1835,371,175,20
slope,1843,181,100,100,100,0
platform,1943,181,100,20
platform,2019,436,136,20
trampoline,1878,351,80,20
platform,2217,288,188,20
wall_3d,2118,188,20,100
platform,2058,268,80,20
platform,2405,268,117,20
slope,2334,188,100,100,100,0
platform,2434,188,100,20
platform,2637,121,163,20
slope,2568,168,100,100,100,0
platform,2668,168,100,20
platform,2837,100,190,20
spike,2717,580,20,20
spike,2737,580,20,20
spike,2757,580,20,20
platform,2974,100,113,20
platform,3108,100,84,20
platform,3239,100,136,20
platform,3411,100,190,20
platform,3547,172,116,20
wall_3d,1319,441,20,63
platform,3192,309,87,20
wall_3d,505,164,20,96
wall_3d,613,265,20,71
platform,2458,385,83,20
platform,3806,398,89,20
wall_3d,3885,484,20,109
platform,2842,359,91,20
wall_3d,2531,446,20,102
platform,586,387,92,20
