ground,0,580,4000,20
start,155,540,40,50
goal,3729,491,80,80
platform,354,424,133,20
platform,549,275,196,20
spike,411,580,20,20
spike,431,580,20,20
spike,451,580,20,20
spike,471,580,20,20
platform,664,315,97,20
wall_3d,606,215,20,100
platform,546,295,80,20
platform,891,298,150,20
spike,737,580,20,20
spike,757,580,20,20
spike,777,580,20,20
spike,797,580,20,20
spike,817,580,20,20
platform,1141,192,130,20
platform,1371,100,102,20
spike,1216,580,20,20
spike,1236,580,20,20
spike,1256,580,20,20
spike,1276,580,20,20
spike,1296,580,20,20
platform,1598,100,123,20
platform,1700,100,148,20
platform,1847,171,146,20
platform,1960,196,108,20
platform,2062,160,126,20
platform,2222,231,118,20
platform,2346,171,99,20
platform,2541,223,136,20
spike,2403,580,20,20
spike,2423,580,20,20
spike,2443,580,20,20
spike,2463,580,20,20
spike,2483,580,20,20
platform,2779,330,199,20
wall_3d,2660,230,20,100
platform,2600,310,80,20
platform,2940,290,119,20
slope,2898,230,100,100,100,0
platform,2998,230,100,20
platform,3180,416,150,20
platform,3380,500,196,20
spike,3260,580,20,20
spike,3280,580,20,20
platform,3566,374,173,20
wall_3d,2003,548,20,61
wall_3d,213,531,20,113
platform,2120,479,68,20
platform,3665,282,91,20
wall_3d,2002,513,20,84
platform,653,172,68,20
platform,580,374,89,20
platform,3079,425,50,20
platform,143,300,69,20
wall_3d,722,440,20,92
platform,3339,428,57,20
platform,822,450,63,20
