ground,0,580,4000,20
start,131,540,40,50
goal,3759,420,80,80
platform,357,431,111,20
platform,572,484,121,20
slope,478,331,100,100,100,0
platform,578,331,100,20
platform,800,495,177,20
spike,646,580,20,20
spike,666,580,20,20
spike,686,580,20,20
spike,706,580,20,20
spike,726,580,20,20
platform,910,500,134,20
wall_3d,855,400,20,100
platform,795,480,80,20
platform,1140,478,117,20
wall_3d,1025,378,20,100
platform,965,458,80,20
platform,1306,490,90,20
trampoline,1175,458,80,20
platform,1498,456,185,20
slope,1491,390,100,100,100,0
platform,1591,390,100,20
platform,1676,500,120,20
slope,1618,356,100,100,100,0
platform,1718,356,100,20
platform,1861,465,100,20
spike,1728,580,20,20
spike,1748,580,20,20
spike,1768,580,20,20
spike,1788,580,20,20
spike,1808,580,20,20
platform,2074,470,81,20
slope,1942,365,100,100,100,0
platform,2042,365,100,20
platform,2253,400,83,20
spike,2123,580,20,20
spike,2143,580,20,20
spike,2163,580,20,20
spike,2183,580,20,20
spike,2203,580,20,20
platform,2423,396,182,20
wall_3d,2338,296,20,100
platform,2278,376,80,20
platform,2546,500,111,20
trampoline,2459,376,80,20
platform,2741,500,112,20
wall_3d,2643,400,20,100
platform,2583,480,80,20
platform,2858,500,171,20
platform,3098,463,197,20
wall_3d,2978,363,20,100
platform,2918,443,80,20
platform,3270,500,160,20
wall_3d,3184,400,20,100
platform,3124,480,80,20
platform,3497,500,131,20
wall_3d,3383,400,20,100
platform,3323,480,80,20
platform,3733,500,165,20
trampoline,3545,480,80,20
platform,2277,394,63,20
platform,2081,542,61,20
platform,279,433,80,20
wall_3d,3089,273,20,103
platform,1037,532,69,20
platform,705,370,63,20
platform,1231,138,62,20
wall_3d,3014,387,20,108
wall_3d,1288,320,20,83
wall_3d,1452,203,20,75
wall_3d,2185,414,20,84
platform,2820,292,77,20
platform,524,118,88,20
