ground,0,580,4000,20
start,176,540,40,50
goal,3832,440,80,80
platform,279,500,123,20
platform,462,500,152,20
slope,431,400,100,100,100,0
platform,531,400,100,20
platform,685,500,139,20
wall_3d,573,400,20,100
platform,513,480,80,20
platform,896,500,113,20
trampoline,719,480,80,20
platform,1026,500,114,20
wall_3d,961,400,20,100
platform,901,480,80,20
platform,1189,500,111,20
trampoline,1056,480,80,20
platform,1425,500,146,20
slope,1335,400,100,100,100,0
platform,1435,400,100,20
platform,1554,469,185,20
wall_3d,1489,369,20,100
platform,1429,449,80,20
platform,1692,500,114,20
wall_3d,1623,400,20,100
platform,1563,480,80,20
platform,1871,459,138,20
trampoline,1727,480,80,20
platform,1979,493,162,20
wall_3d,1925,393,20,100
platform,1865,473,80,20
platform,2206,500,127,20
spike,2052,580,20,20
spike,2072,580,20,20
spike,2092,580,20,20
spike,2112,580,20,20
spike,2132,580,20,20
platform,2456,431,98,20
wall_3d,2331,331,20,100
platform,2271,411,80,20
platform,2559,356,81,20
platform,2759,456,143,20
slope,2702,256,100,100,100,0
platform,2802,256,100,20
platform,2971,495,137,20
spike,2845,580,20,20
spike,2865,580,20,20
platform,3160,500,128,20
trampoline,2998,475,80,20
platform,3376,442,102,20
slope,3262,400,100,100,100,0
platform,3362,400,100,20
platform,3561,465,189,20
spike,3448,580,20,20
spike,3468,580,20,20
platform,3759,500,174,20
slope,3735,365,100,100,100,0
platform,3835,365,100,20
platform,1372,516,53,20
platform,1935,524,72,20
platform,1354,276,67,20
platform,945,255,80,20
platform,402,119,59,20
platform,3117,165,67,20
platform,1201,229,77,20
platform,1879,177,100,20
platform,1272,531,76,20
wall_3d,1503,483,20,116
wall_3d,1596,440,20,72
platform,575,388,84,20
platform,1341,290,94,20
platform,1199,442,77,20
platform,2886,502,69,20
wall_3d,310,461,20,101
wall_3d,825,511,20,101
wall_3d,2853,320,20,105
