ground,0,580,4000,20
start,137,540,40,50
goal,3756,324,80,80
platform,268,500,100,20
wall_3d,202,400,20,100
platform,142,480,80,20
platform,474,439,150,20
platform,627,347,173,20
slope,647,339,100,100,100,0
platform,747,339,100,20
platform,766,469,89,20
wall_3d,696,369,20,100
platform,636,449,80,20
platform,988,431,165,20
platform,1208,298,137,20
spike,1058,580,20,20
spike,1078,580,20,20
spike,1098,580,20,20
spike,1118,580,20,20
platform,1359,303,165,20
platform,1538,179,114,20
slope,1473,203,100,100,100,0
platform,1573,203,100,20
platform,1699,236,152,20
platform,1863,125,102,20
spike,1741,580,20,20
spike,1761,580,20,20
spike,1781,580,20,20
spike,1801,580,20,20
platform,2036,192,82,20
platform,2157,109,156,20
platform,2350,100,146,20
platform,2474,110,83,20
platform,2724,195,199,20
platform,2832,197,91,20
platform,3052,262,144,20
spike,2902,580,20,20
spike,2922,580,20,20
spike,2942,580,20,20
spike,2962,580,20,20
spike,2982,580,20,20
platform,3240,202,125,20
platform,3490,248,132,20
slope,3372,102,100,100,100,0
platform,3472,102,100,20
platform,3675,221,190,20
wall_3d,3582,121,20,100
platform,3522,201,80,20
platform,3367,399,85,20
platform,1157,173,50,20
platform,1297,340,85,20
wall_3d,1987,511,20,60
wall_3d,1521,159,20,78
wall_3d,3563,522,20,82
wall_3d,1104,277,20,84
wall_3d,619,505,20,76
wall_3d,616,307,20,87
wall_3d,2775,218,20,75
