ground,0,580,4000,20
start,136,540,40,50
goal,3794,406,80,80
platform,335,500,154,20
trampoline,176,520,80,20
platform,565,371,102,20
slope,437,400,100,100,100,0
platform,537,400,100,20
platform,758,448,130,20
spike,621,580,20,20
spike,641,580,20,20
spike,661,580,20,20
spike,681,580,20,20
spike,701,580,20,20
platform,970,500,158,20
platform,1210,398,199,20
trampoline,994,480,80,20
platform,1415,500,103,20
spike,1292,580,20,20
spike,1312,580,20,20
platform,1554,399,199,20
platform,1755,466,189,20
slope,1743,299,100,100,100,0
platform,1843,299,100,20
platform,1864,380,136,20
platform,2035,398,194,20
spike,1909,580,20,20
spike,1929,580,20,20
spike,1949,580,20,20
spike,1969,580,20,20
spike,1989,580,20,20
platform,2267,392,84,20
platform,2429,336,91,20
slope,2358,292,100,100,100,0
platform,2458,292,100,20
platform,2562,200,162,20
platform,2801,100,168,20
spike,2661,580,20,20
spike,2681,580,20,20
platform,2966,100,123,20
platform,3106,100,106,20
platform,3208,108,170,20
platform,3347,100,129,20
platform,3571,219,145,20
wall_3d,3459,119,20,100
platform,3399,199,80,20
platform,3789,209,128,20
wall_3d,3680,109,20,100
platform,3620,189,80,20
platform,2099,269,88,20
wall_3d,1094,390,20,85
wall_3d,2426,317,20,101
platform,1594,486,65,20
platform,741,323,88,20
wall_3d,2452,272,20,68
platform,1380,432,89,20
platform,1607,173,64,20
wall_3d,2640,146,20,50
platform,358,150,61,20
platform,3742,306,76,20
wall_3d,818,280,20,80
wall_3d,2807,550,20,50
platform,2938,421,74,20
wall_3d,2363,502,20,80
wall_3d,1543,398,20,60
