ground,0,580,4000,20
start,199,540,40,50
goal,3804,268,80,80
platform,419,395,159,20
wall_3d,309,295,20,100
platform,249,375,80,20
platform,600,497,143,20
platform,757,500,88,20
trampoline,623,477,80,20
platform,978,500,187,20
spike,847,580,20,20
spike,867,580,20,20
spike,887,580,20,20
platform,1225,500,173,20
trampoline,1026,480,80,20
platform,1427,500,104,20
slope,1329,400,100,100,100,0
platform,1429,400,100,20
platform,1617,500,177,20
wall_3d,1522,400,20,100
platform,1462,480,80,20
platform,1774,493,153,20
platform,2024,500,160,20
slope,1934,393,100,100,100,0
platform,2034,393,100,20
platform,2252,500,87,20
wall_3d,2138,400,20,100
platform,2078,480,80,20
platform,2361,397,195,20
wall_3d,2306,297,20,100
platform,2246,377,80,20
platform,2600,385,138,20
spike,2460,580,20,20
spike,2480,580,20,20
platform,2742,275,184,20
trampoline,2643,365,80,20
platform,2843,348,111,20
platform,3060,450,89,20
slope,2932,248,100,100,100,0
platform,3032,248,100,20
platform,3251,337,136,20
trampoline,3086,430,80,20
platform,3461,270,119,20
wall_3d,3356,170,20,100
platform,3296,250,80,20
platform,3626,296,140,20
wall_3d,3553,250,20,76
platform,2304,444,72,20
platform,1306,386,74,20
wall_3d,1196,137,20,60
wall_3d,944,412,20,113
wall_3d,3281,171,20,77
wall_3d,3727,500,20,107
wall_3d,2319,551,20,104
wall_3d,2479,184,20,76
wall_3d,1547,339,20,102
