ground,0,580,4000,20
start,197,540,40,50
goal,3725,320,80,80
platform,309,475,176,20
slope,373,440,100,100,100,0
platform,473,440,100,20
platform,437,351,132,20
trampoline,340,455,80,20
platform,674,417,97,20
wall_3d,555,317,20,100
platform,495,397,80,20
platform,921,315,157,20
spike,777,580,20,20
spike,797,580,20,20
spike,817,580,20,20
platform,1072,253,165,20
trampoline,968,295,80,20
platform,1183,199,185,20
platform,1395,169,87,20
platform,1601,261,96,20
spike,1478,580,20,20
spike,1498,580,20,20
spike,1518,580,20,20
platform,1723,308,94,20
slope,1695,161,100,100,100,0
platform,1795,161,100,20
platform,1882,301,122,20
spike,1762,580,20,20
spike,1782,580,20,20
spike,1802,580,20,20
spike,1822,580,20,20
platform,2109,268,119,20
slope,2001,201,100,100,100,0
platform,2101,201,100,20
platform,2225,355,193,20
platform,2394,407,171,20
slope,2396,255,100,100,100,0
platform,2496,255,100,20
platform,2623,349,88,20
trampoline,2444,387,80,20
platform,2755,396,123,20
platform,2899,500,159,20
wall_3d,2827,400,20,100
platform,2767,480,80,20
platform,3071,500,190,20
trampoline,2935,480,80,20
platform,3213,489,185,20
trampoline,3101,480,80,20
platform,3313,454,143,20
platform,3502,384,176,20
wall_3d,3407,284,20,100
platform,3347,364,80,20
platform,3716,252,84,20
wall_3d,3609,152,20,100
platform,3549,232,80,20
wall_3d,3488,354,20,88
platform,2112,289,77,20
wall_3d,3016,430,20,95
wall_3d,174,363,20,85
platform,1217,478,55,20
platform,1694,405,81,20
platform,954,376,71,20
platform,876,412,77,20
platform,951,388,82,20
platform,886,169,55,20
platform,2727,498,62,20
wall_3d,1701,193,20,58
wall_3d,1011,381,20,106
platform,2319,324,82,20
wall_3d,702,478,20,114
