ground,0,580,4000,20
start,183,540,40,50
goal,3884,159,80,80
platform,417,393,177,20
wall_3d,300,293,20,100
platform,240,373,80,20
platform,560,270,172,20
slope,589,293,100,100,100,0
platform,689,293,100,20
platform,746,338,114,20
slope,674,170,100,100,100,0
platform,774,170,100,20
platform,976,315,163,20
wall_3d,861,215,20,100
platform,801,295,80,20
platform,1124,330,178,20
platform,1354,420,120,20
platform,1492,500,178,20
wall_3d,1423,400,20,100
platform,1363,480,80,20
platform,1690,477,103,20
trampoline,1524,480,80,20
platform,1828,431,156,20
wall_3d,1759,331,20,100
platform,1699,411,80,20
platform,1955,294,103,20
platform,2167,316,101,20
platform,2277,274,190,20
platform,2394,159,136,20
platform,2618,135,108,20
platform,2749,155,174,20
platform,2953,240,200,20
platform,3182,241,178,20
platform,3326,218,181,20
slope,3363,141,100,100,100,0
platform,3463,141,100,20
platform,3469,100,133,20
platform,3691,100,186,20
wall_3d,741,389,20,114
wall_3d,3130,156,20,71
wall_3d,1124,494,20,58
wall_3d,1931,265,20,75
platform,2231,379,89,20
platform,2521,434,53,20
platform,3873,362,70,20
wall_3d,957,348,20,114
wall_3d,181,532,20,67
wall_3d,993,458,20,58
platform,3854,278,96,20
wall_3d,2866,513,20,57
wall_3d,3887,103,20,115
platform,279,314,100,20
wall_3d,3455,110,20,63
wall_3d,796,333,20,61
wall_3d,1241,190,20,95
