ground,0,580,4000,20
start,131,540,40,50
goal,3839,321,80,80
platform,306,500,167,20
spike,178,580,20,20
spike,198,580,20,20
spike,218,580,20,20
spike,238,580,20,20
platform,515,500,145,20
trampoline,343,480,80,20
platform,732,426,160,20
platform,907,464,147,20
slope,879,326,100,100,100,0
platform,979,326,100,20
platform,1039,500,106,20
platform,1245,500,161,20
trampoline,1083,480,80,20
platform,1406,423,172,20
slope,1417,400,100,100,100,0
platform,1517,400,100,20
platform,1532,300,144,20
trampoline,1447,403,80,20
platform,1711,196,145,20
platform,1854,209,167,20
wall_3d,1782,109,20,100
platform,1722,189,80,20
platform,2103,184,146,20
spike,1938,580,20,20
spike,1958,580,20,20
spike,1978,580,20,20
spike,1998,580,20,20
spike,2018,580,20,20
platform,2298,208,167,20
platform,2535,229,192,20
spike,2376,580,20,20
spike,2396,580,20,20
spike,2416,580,20,20
spike,2436,580,20,20
spike,2456,580,20,20
platform,2700,266,92,20
platform,2874,253,144,20
slope,2844,166,100,100,100,0
platform,2944,166,100,20
platform,3064,368,82,20
wall_3d,2969,268,20,100
platform,2909,348,80,20
platform,3310,294,165,20
platform,3560,333,146,20
slope,3456,194,100,100,100,0
platform,3556,194,100,20
platform,3792,418,114,20
slope,3674,233,100,100,100,0
platform,3774,233,100,20
wall_3d,1872,481,20,61
platform,275,255,70,20
wall_3d,3152,247,20,117
platform,2118,383,82,20
wall_3d,2867,478,20,97
wall_3d,337,221,20,102
platform,2635,519,65,20
wall_3d,2035,134,20,99
wall_3d,1431,109,20,83
platform,2122,182,88,20
wall_3d,315,493,20,55
wall_3d,1151,202,20,91
platform,619,107,63,20
platform,3137,279,71,20
platform,3678,303,100,20
wall_3d,904,461,20,94
wall_3d,124,163,20,90
wall_3d,1695,537,20,80
