ground,0,580,4000,20
start,149,540,40,50
goal,3771,121,80,80
platform,289,479,138,20
trampoline,194,520,80,20
platform,488,362,190,20
spike,348,580,20,20
spike,368,580,20,20
spike,388,580,20,20
spike,408,580,20,20
spike,428,580,20,20
platform,671,253,178,20
platform,799,340,116,20
wall_3d,735,240,20,100
platform,675,320,80,20
platform,901,374,175,20
trampoline,827,320,80,20
platform,1110,381,198,20
trampoline,942,354,80,20
platform,1301,252,89,20
platform,1402,206,105,20
slope,1406,152,100,100,100,0
platform,1506,152,100,20
platform,1606,348,180,20
platform,1845,399,80,20
spike,1685,580,20,20
spike,1705,580,20,20
spike,1725,580,20,20
spike,1745,580,20,20
spike,1765,580,20,20
platform,2079,337,132,20
wall_3d,1962,237,20,100
platform,1902,317,80,20
platform,2307,361,98,20
platform,2440,376,151,20
slope,2458,261,100,100,100,0
platform,2558,261,100,20
platform,2606,470,103,20
platform,2833,375,85,20
trampoline,2638,450,80,20
platform,3073,357,157,20
slope,2990,275,100,100,100,0
platform,3090,275,100,20
platform,3318,207,99,20
wall_3d,3195,107,20,100
platform,3135,187,80,20
platform,3449,175,103,20
platform,3622,290,88,20
platform,1259,472,56,20
wall_3d,2009,263,20,52
platform,2271,111,95,20
wall_3d,2564,123,20,93
wall_3d,1452,326,20,90
platform,1351,400,97,20
platform,1641,463,86,20
platform,2132,298,64,20
wall_3d,2973,173,20,89
wall_3d,516,447,20,108
platform,1537,361,89,20
platform,814,264,83,20
