ground,0,580,4000,20
start,121,540,40,50
goal,3709,193,80,80
platform,290,500,177,20
wall_3d,205,400,20,100
platform,145,480,80,20
platform,536,418,191,20
trampoline,316,480,80,20
platform,729,343,91,20
trampoline,583,398,80,20
platform,868,302,120,20
wall_3d,798,202,20,100
platform,738,282,80,20
platform,1095,171,101,20
slope,969,202,100,100,100,0
platform,1069,202,100,20
platform,1245,214,175,20
platform,1435,347,109,20
platform,1537,393,111,20
trampoline,1471,327,80,20
platform,1757,434,139,20
slope,1676,293,100,100,100,0
platform,1776,293,100,20
platform,1981,345,84,20
spike,1829,580,20,20
spike,1849,580,20,20
spike,1869,580,20,20
spike,1889,580,20,20
spike,1909,580,20,20
platform,2190,276,180,20
platform,2412,308,94,20
spike,2281,580,20,20
spike,2301,580,20,20
spike,2321,580,20,20
platform,2569,277,110,20
spike,2450,580,20,20
spike,2470,580,20,20
spike,2490,580,20,20
spike,2510,580,20,20
platform,2805,211,191,20
slope,2760,177,100,100,100,0
platform,2860,177,100,20
platform,2913,355,167,20
slope,2972,111,100,100,100,0
platform,3072,111,100,20
platform,3146,251,139,20
slope,3052,255,100,100,100,0
platform,3152,255,100,20
platform,3382,190,117,20
slope,3263,151,100,100,100,0
platform,3363,151,100,20
platform,3522,175,105,20
platform,2943,293,80,20
platform,1809,239,99,20
platform,1969,275,92,20
wall_3d,821,444,20,104
wall_3d,2656,487,20,85
wall_3d,1882,414,20,74
platform,2455,150,85,20
wall_3d,378,361,20,64
platform,3017,233,86,20
wall_3d,3819,421,20,83
platform,2841,381,62,20
wall_3d,1489,497,20,99
platform,1567,294,72,20
wall_3d,3459,485,20,114
platform,2844,291,69,20
