ground,0,580,4000,20
start,188,540,40,50
goal,3841,488,80,80
platform,297,500,141,20
wall_3d,242,400,20,100
platform,182,480,80,20
platform,400,422,172,20
slope,469,400,100,100,100,0
platform,569,400,100,20
platform,578,368,179,20
spike,449,580,20,20
spike,469,580,20,20
spike,489,580,20,20
spike,509,580,20,20
spike,529,580,20,20
platform,802,478,175,20
platform,935,500,137,20
platform,1117,500,174,20
spike,986,580,20,20
spike,1006,580,20,20
spike,1026,580,20,20
spike,1046,580,20,20
platform,1362,500,136,20
platform,1595,416,197,20
slope,1559,400,100,100,100,0
platform,1659,400,100,20
platform,1757,472,185,20
wall_3d,1676,372,20,100
platform,1616,452,80,20
platform,1866,455,155,20
platform,2071,500,100,20
slope,1966,355,100,100,100,0
platform,2066,355,100,20
platform,2280,500,178,20
spike,2135,580,20,20
spike,2155,580,20,20
spike,2175,580,20,20
spike,2195,580,20,20
spike,2215,580,20,20
platform,2439,500,152,20
trampoline,2327,480,80,20
platform,2660,500,91,20
platform,2776,500,172,20
slope,2832,400,100,100,100,0
platform,2932,400,100,20
platform,2958,500,122,20
wall_3d,2867,400,20,100
platform,2807,480,80,20
platform,3185,418,195,20
wall_3d,3071,318,20,100
platform,3011,398,80,20
platform,3344,374,167,20
slope,3352,318,100,100,100,0
platform,3452,318,100,20
platform,3497,296,194,20
spike,3380,580,20,20
spike,3400,580,20,20
spike,3420,580,20,20
spike,3440,580,20,20
platform,3601,331,114,20
slope,3611,196,100,100,100,0
platform,3711,196,100,20
platform,3757,421,152,20
wall_3d,642,186,20,91
platform,3250,279,96,20
platform,762,366,54,20
platform,1333,367,78,20
wall_3d,952,203,20,100
platform,2547,312,51,20
platform,456,125,83,20
wall_3d,282,546,20,80
platform,2361,383,90,20
wall_3d,2148,274,20,59
platform,3840,531,81,20
wall_3d,275,241,20,72
platform,1576,486,62,20
wall_3d,1178,121,20,56
platform,2340,554,72,20
