ground,0,580,4000,20
start,195,540,40,50
goal,3884,171,80,80
platform,415,500,131,20
spike,285,580,20,20
spike,305,580,20,20
platform,629,483,182,20
trampoline,443,480,80,20
platform,803,368,181,20
wall_3d,716,268,20,100
platform,656,348,80,20
platform,933,242,96,20
platform,1167,179,117,20
spike,1010,580,20,20
spike,1030,580,20,20
spike,1050,580,20,20
spike,1070,580,20,20
platform,1409,313,135,20
platform,1567,234,90,20
trampoline,1443,293,80,20
platform,1696,368,82,20
platform,1832,236,190,20
platform,1955,197,168,20
slope,2000,136,100,100,100,0
platform,2100,136,100,20
platform,2173,287,110,20
platform,2423,144,182,20
slope,2355,187,100,100,100,0
platform,2455,187,100,20
platform,2634,274,186,20
platform,2873,192,88,20
platform,3060,294,88,20
platform,3205,340,199,20
slope,3259,194,100,100,100,0
platform,3359,194,100,20
platform,3438,204,141,20
trampoline,3234,320,80,20
platform,3571,348,163,20
slope,3601,104,100,100,100,0
platform,3701,104,100,20
platform,3751,402,132,20
trampoline,3613,328,80,20
wall_3d,1814,197,20,108
wall_3d,3682,266,20,109
platform,1699,159,81,20
wall_3d,134,133,20,67
platform,2174,367,58,20
wall_3d,1932,485,20,76
platform,1520,349,94,20
wall_3d,957,381,20,56
wall_3d,2536,434,20,61
platform,3096,221,64,20
platform,2504,295,76,20
wall_3d,3453,381,20,60
platform,511,513,82,20
platform,598,450,99,20
wall_3d,2993,134,20,94
