ground,0,580,4000,20
start,156,540,40,50
goal,3782,289,80,80
platform,256,500,97,20
platform,396,477,195,20
platform,496,439,106,20
platform,697,321,180,20
wall_3d,596,221,20,100
platform,536,301,80,20
platform,797,465,147,20
wall_3d,747,365,20,100
platform,687,445,80,20
platform,961,500,174,20
slope,971,365,100,100,100,0
platform,1071,365,100,20
platform,1063,500,182,20
slope,1143,400,100,100,100,0
platform,1243,400,100,20
platform,1216,485,131,20
spike,1119,580,20,20
spike,1139,580,20,20
spike,1159,580,20,20
platform,1417,500,183,20
spike,1296,580,20,20
spike,1316,580,20,20
platform,1623,384,82,20
trampoline,1450,480,80,20
platform,1755,429,199,20
slope,1822,284,100,100,100,0
platform,1922,284,100,20
platform,1952,500,128,20
platform,2071,500,105,20
wall_3d,2011,400,20,100
platform,1951,480,80,20
platform,2266,500,93,20
platform,2439,500,85,20
platform,2624,395,107,20
spike,2491,580,20,20
spike,2511,580,20,20
spike,2531,580,20,20
spike,2551,580,20,20
platform,2760,301,116,20
slope,2740,295,100,100,100,0
platform,2840,295,100,20
platform,2906,427,168,20
platform,3137,410,113,20
platform,3288,357,90,20
spike,3172,580,20,20
spike,3192,580,20,20
spike,3212,580,20,20
spike,3232,580,20,20
platform,3469,226,184,20
wall_3d,3378,126,20,100
platform,3318,206,80,20
platform,3698,105,105,20
wall_3d,2653,395,20,57
wall_3d,1904,556,20,52
platform,373,484,88,20
wall_3d,3013,255,20,59
wall_3d,970,184,20,89
platform,1469,471,67,20
platform,338,535,98,20
wall_3d,1439,522,20,52
wall_3d,1733,498,20,54
platform,2941,375,64,20
wall_3d,2710,216,20,81
wall_3d,3711,341,20,88
wall_3d,1429,340,20,67
wall_3d,1094,405,20,95
platform,2763,237,96,20
platform,425,161,65,20
