ground,0,580,4000,20
start,197,540,40,50
goal,3808,411,80,80
platform,398,500,129,20
trampoline,238,520,80,20
platform,561,500,185,20
spike,459,580,20,20
spike,479,580,20,20
platform,734,435,154,20
slope,715,400,100,100,100,0
platform,815,400,100,20
platform,921,500,143,20
spike,807,580,20,20
spike,827,580,20,20
spike,847,580,20,20
platform,1103,500,87,20
platform,1206,497,160,20
slope,1263,400,100,100,100,0
platform,1363,400,100,20
platform,1351,490,135,20
trampoline,1235,477,80,20
platform,1555,500,179,20
wall_3d,1453,400,20,100
platform,1393,480,80,20
platform,1700,500,107,20
wall_3d,1627,400,20,100
platform,1567,480,80,20
platform,1946,379,199,20
trampoline,1722,480,80,20
platform,2088,370,155,20
wall_3d,2017,270,20,100
platform,1957,350,80,20
platform,2313,320,153,20
wall_3d,2200,220,20,100
platform,2140,300,80,20
platform,2479,230,92,20
trampoline,2361,300,80,20
platform,2596,327,176,20
platform,2774,274,90,20
spike,2665,580,20,20
spike,2685,580,20,20
spike,2705,580,20,20
platform,2995,310,118,20
slope,2892,174,100,100,100,0
platform,2992,174,100,20
platform,3207,209,84,20
trampoline,3026,290,80,20
platform,3316,341,113,20
platform,3422,194,85,20
platform,3660,340,178,20
spike,3501,580,20,20
spike,3521,580,20,20
spike,3541,580,20,20
spike,3561,580,20,20
wall_3d,327,500,20,108
platform,1318,301,80,20
wall_3d,3336,434,20,60
platform,2505,521,53,20
wall_3d,2625,440,20,110
platform,3617,319,78,20
wall_3d,192,541,20,79
platform,1384,187,80,20
platform,1447,409,82,20
wall_3d,3470,323,20,112
wall_3d,2593,307,20,118
wall_3d,2454,370,20,106
