ground,0,580,4000,20
start,124,540,40,50
goal,3748,123,80,80
platform,362,500,182,20
platform,607,500,170,20
trampoline,411,480,80,20
platform,749,401,106,20
wall_3d,678,301,20,100
platform,618,381,80,20
platform,958,309,177,20
platform,1173,449,141,20
wall_3d,1065,349,20,100
platform,1005,429,80,20
platform,1283,302,144,20
trampoline,1215,429,80,20
platform,1426,281,135,20
platform,1567,347,191,20
platform,1754,490,195,20
slope,1762,247,100,100,100,0
platform,1862,247,100,20
platform,1947,500,160,20
spike,1830,580,20,20
spike,1850,580,20,20
platform,2059,500,99,20
wall_3d,2003,400,20,100
platform,1943,480,80,20
platform,2200,353,97,20
trampoline,2096,480,80,20
platform,2355,440,93,20
slope,2293,253,100,100,100,0
platform,2393,253,100,20
platform,2490,304,84,20
trampoline,2379,420,80,20
platform,2621,406,163,20
slope,2653,204,100,100,100,0
platform,2753,204,100,20
platform,2810,384,158,20
platform,3060,256,173,20
platform,3218,157,160,20
platform,3394,100,122,20
platform,3562,227,91,20
wall_3d,3088,358,20,50
wall_3d,3316,290,20,118
wall_3d,3434,106,20,76
wall_3d,182,109,20,119
wall_3d,111,380,20,65
platform,1578,292,69,20
wall_3d,2566,103,20,76
wall_3d,3368,297,20,103
platform,512,398,92,20
wall_3d,3876,542,20,101
platform,1191,555,80,20
wall_3d,3380,314,20,83
wall_3d,3108,105,20,70
platform,2609,164,64,20
wall_3d,307,216,20,100
platform,3568,166,92,20
wall_3d,2466,467,20,72
