ground,0,580,4000,20
start,121,540,40,50
goal,3883,100,80,80
platform,305,464,195,20
spike,173,580,20,20
spike,193,580,20,20
spike,213,580,20,20
spike,233,580,20,20
platform,413,500,191,20
slope,496,364,100,100,100,0
platform,596,364,100,20
platform,548,418,89,20
trampoline,461,480,80,20
platform,702,354,112,20
spike,585,580,20,20
spike,605,580,20,20
spike,625,580,20,20
spike,645,580,20,20
platform,812,386,106,20
wall_3d,757,286,20,100
platform,697,366,80,20
platform,957,283,173,20
platform,1199,333,187,20
spike,1058,580,20,20
spike,1078,580,20,20
spike,1098,580,20,20
platform,1409,309,110,20
slope,1309,233,100,100,100,0
platform,1409,233,100,20
platform,1530,345,185,20
wall_3d,1469,245,20,100
platform,1409,325,80,20
platform,1692,195,87,20
platform,1799,256,156,20
platform,1950,174,118,20
platform,2159,145,92,20
platform,2299,287,193,20
platform,2475,166,87,20
platform,2668,100,192,20
spike,2551,580,20,20
spike,2571,580,20,20
platform,2853,100,89,20
platform,3082,100,99,20
spike,2927,580,20,20
spike,2947,580,20,20
spike,2967,580,20,20
spike,2987,580,20,20
spike,3007,580,20,20
platform,3239,129,129,20
spike,3120,580,20,20
spike,3140,580,20,20
spike,3160,580,20,20
spike,3180,580,20,20
spike,3200,580,20,20
platform,3454,191,178,20
platform,3674,103,122,20
spike,3544,580,20,20
spike,3564,580,20,20
spike,3584,580,20,20
platform,3786,100,173,20
platform,1542,398,100,20
platform,2565,295,77,20
wall_3d,2619,290,20,106
platform,1550,431,61,20
wall_3d,2042,489,20,69
platform,2074,140,69,20
platform,1419,394,80,20
platform,2995,526,78,20
wall_3d,3201,221,20,85
wall_3d,3529,328,20,50
platform,1884,455,65,20
