ground,0,580,4000,20
start,178,540,40,50
goal,3814,197,80,80
platform,302,500,190,20
trampoline,206,520,80,20
platform,503,380,190,20
slope,492,400,100,100,100,0
platform,592,400,100,20
platform,682,243,163,20
wall_3d,592,143,20,100
platform,532,223,80,20
platform,923,233,183,20
wall_3d,802,133,20,100
platform,742,213,80,20
platform,1134,192,107,20
platform,1249,110,162,20
platform,1486,169,186,20
platform,1588,100,156,20
platform,1812,131,141,20
platform,1942,187,92,20
platform,2091,264,129,20
platform,2250,395,112,20
spike,2130,580,20,20
spike,2150,580,20,20
spike,2170,580,20,20
spike,2190,580,20,20
platform,2497,500,179,20
trampoline,2276,375,80,20
platform,2713,500,180,20
slope,2677,400,100,100,100,0
platform,2777,400,100,20
platform,2918,402,103,20
trampoline,2734,480,80,20
platform,3072,419,159,20
platform,3247,269,134,20
slope,3206,319,100,100,100,0
platform,3306,319,100,20
platform,3351,355,119,20
platform,3589,358,110,20
wall_3d,3470,258,20,100
platform,3410,338,80,20
platform,3768,389,123,20
slope,3712,258,100,100,100,0
platform,3812,258,100,20
platform,2753,308,70,20
platform,746,118,81,20
platform,622,351,51,20
platform,875,437,55,20
wall_3d,1754,121,20,80
wall_3d,2984,232,20,55
platform,1539,239,87,20
platform,3341,229,66,20
platform,3588,396,52,20
wall_3d,2216,426,20,120
platform,340,299,52,20
wall_3d,2370,334,20,109
