ground,0,580,4000,20
start,125,540,40,50
goal,3730,210,80,80
platform,287,500,179,20
slope,304,440,100,100,100,0
platform,404,440,100,20
platform,433,500,122,20
platform,677,355,156,20
trampoline,459,480,80,20
platform,896,500,136,20
platform,1113,433,121,20
wall_3d,1004,333,20,100
platform,944,413,80,20
platform,1331,442,133,20
platform,1554,464,139,20
wall_3d,1442,364,20,100
platform,1382,444,80,20
platform,1777,348,93,20
spike,1645,580,20,20
spike,1665,580,20,20
spike,1685,580,20,20
platform,1958,237,190,20
wall_3d,1867,137,20,100
platform,1807,217,80,20
platform,2140,364,186,20
slope,2144,137,100,100,100,0
platform,2244,137,100,20
platform,2348,407,170,20
trampoline,2164,344,80,20
platform,2458,412,114,20
platform,2610,478,158,20
platform,2859,445,171,20
spike,2694,580,20,20
spike,2714,580,20,20
spike,2734,580,20,20
spike,2754,580,20,20
spike,2774,580,20,20
platform,3062,329,170,20
slope,3029,345,100,100,100,0
platform,3129,345,100,20
platform,3244,190,83,20
platform,3368,208,123,20
platform,3579,296,140,20
platform,1861,428,61,20
wall_3d,917,120,20,86
platform,2136,459,73,20
platform,3281,511,87,20
wall_3d,3895,478,20,65
wall_3d,1479,179,20,56
wall_3d,3663,509,20,78
platform,2649,502,53,20
wall_3d,915,304,20,84
platform,1501,184,92,20
platform,2386,468,97,20
wall_3d,2929,108,20,72
