ground,0,580,4000,20
start,117,540,40,50
goal,3881,474,80,80
platform,328,477,139,20
spike,182,580,20,20
spike,202,580,20,20
spike,222,580,20,20
spike,242,580,20,20
platform,497,366,191,20
slope,519,377,100,100,100,0
platform,619,377,100,20
platform,723,452,154,20
wall_3d,610,352,20,100
platform,550,432,80,20
platform,909,454,82,20
trampoline,760,432,80,20
platform,1113,485,150,20
wall_3d,1011,385,20,100
platform,951,465,80,20
platform,1296,491,100,20
wall_3d,1204,391,20,100
platform,1144,471,80,20
platform,1403,500,175,20
wall_3d,1349,400,20,100
platform,1289,480,80,20
platform,1595,448,171,20
wall_3d,1499,348,20,100
platform,1439,428,80,20
platform,1704,500,88,20
platform,1834,500,115,20
platform,1967,500,145,20
trampoline,1864,480,80,20
platform,2186,500,129,20
spike,2056,580,20,20
spike,2076,580,20,20
spike,2096,580,20,20
platform,2411,500,183,20
trampoline,2224,480,80,20
platform,2554,500,89,20
platform,2709,390,135,20
platform,2852,245,184,20
trampoline,2746,370,80,20
platform,2967,233,136,20
slope,2988,145,100,100,100,0
platform,3088,145,100,20
platform,3168,106,103,20
slope,3070,133,100,100,100,0
platform,3170,133,100,20
platform,3288,130,117,20
platform,3388,132,196,20
platform,3495,100,105,20
platform,3676,224,80,20
platform,3854,257,157,20
wall_3d,1861,399,20,114
wall_3d,3012,405,20,82
wall_3d,2712,190,20,118
platform,3884,495,56,20
wall_3d,1171,422,20,94
platform,2993,113,62,20
wall_3d,126,465,20,70
platform,845,537,88,20
wall_3d,2229,492,20,53
platform,2915,405,73,20
platform,3105,315,50,20
platform,3249,373,79,20
wall_3d,513,525,20,97
wall_3d,1958,554,20,112
