ground,0,580,4000,20
start,145,540,40,50
goal,3836,315,80,80
platform,273,474,154,20
platform,444,500,189,20
slope,462,374,100,100,100,0
platform,562,374,100,20
platform,692,483,163,20
spike,548,580,20,20
spike,568,580,20,20
spike,588,580,20,20
platform,807,484,106,20
platform,980,500,117,20
slope,924,384,100,100,100,0
platform,1024,384,100,20
platform,1226,422,101,20
wall_3d,1103,322,20,100
platform,1043,402,80,20
platform,1384,472,171,20
wall_3d,1305,372,20,100
platform,1245,452,80,20
platform,1560,500,100,20
spike,1452,580,20,20
spike,1472,580,20,20
spike,1492,580,20,20
platform,1760,500,195,20
wall_3d,1660,400,20,100
platform,1600,480,80,20
platform,1888,500,101,20
slope,1861,400,100,100,100,0
platform,1961,400,100,20
platform,2124,500,144,20
platform,2246,500,99,20
trampoline,2152,480,80,20
platform,2368,500,164,20
trampoline,2296,480,80,20
platform,2584,500,186,20
wall_3d,2476,400,20,100
platform,2416,480,80,20
platform,2748,500,145,20
wall_3d,2666,400,20,100
platform,2606,480,80,20
platform,2926,476,110,20
spike,2817,580,20,20
spike,2837,580,20,20
platform,3045,393,182,20
trampoline,2970,456,80,20
platform,3266,261,128,20
platform,3392,273,152,20
platform,3528,384,154,20
platform,3757,265,110,20
wall_3d,3642,165,20,100
platform,3582,245,80,20
platform,2457,135,86,20
wall_3d,2955,242,20,66
platform,522,548,66,20
wall_3d,334,175,20,120
platform,1532,384,55,20
platform,869,487,72,20
platform,637,432,89,20
platform,1267,470,55,20
wall_3d,3462,272,20,85
platform,600,389,54,20
