ground,0,580,4000,20
start,139,540,40,50
goal,3856,157,80,80
platform,310,500,114,20
wall_3d,224,400,20,100
platform,164,480,80,20
platform,473,366,188,20
platform,720,500,107,20
platform,857,457,146,20
trampoline,768,480,80,20
platform,1028,500,168,20
wall_3d,942,400,20,100
platform,882,480,80,20
platform,1180,463,183,20
trampoline,1070,480,80,20
platform,1393,500,154,20
wall_3d,1286,400,20,100
platform,1226,480,80,20
platform,1573,374,176,20
platform,1776,373,126,20
platform,1967,249,135,20
wall_3d,1871,149,20,100
platform,1811,229,80,20
platform,2075,242,144,20
platform,2220,247,179,20
slope,2254,142,100,100,100,0
platform,2354,142,100,20
platform,2462,199,117,20
slope,2337,147,100,100,100,0
platform,2437,147,100,20
platform,2622,100,119,20
platform,2785,100,99,20
platform,2937,119,188,20
platform,3129,257,116,20
platform,3309,127,97,20
spike,3199,580,20,20
spike,3219,580,20,20
platform,3536,100,151,20
platform,3666,132,137,20
platform,3364,239,89,20
platform,771,318,99,20
wall_3d,1114,230,20,94
platform,2647,475,88,20
wall_3d,2548,523,20,108
platform,3667,229,50,20
wall_3d,1755,314,20,105
platform,785,144,59,20
wall_3d,1067,473,20,108
platform,3421,506,89,20
platform,3881,437,65,20
wall_3d,3342,176,20,109
platform,257,324,87,20
platform,2133,437,60,20
