ground,0,580,4000,20
start,148,540,40,50
goal,3750,386,80,80
platform,292,494,94,20
slope,242,440,100,100,100,0
platform,342,440,100,20
platform,525,480,175,20
spike,368,580,20,20
spike,388,580,20,20
spike,408,580,20,20
spike,428,580,20,20
platform,627,426,177,20
trampoline,567,460,80,20
platform,768,459,142,20
slope,769,326,100,100,100,0
platform,869,326,100,20
platform,957,500,145,20
platform,1163,500,161,20
wall_3d,1060,400,20,100
platform,1000,480,80,20
platform,1383,441,189,20
wall_3d,1273,341,20,100
platform,1213,421,80,20
platform,1557,368,93,20
platform,1767,343,90,20
spike,1622,580,20,20
spike,1642,580,20,20
spike,1662,580,20,20
spike,1682,580,20,20
platform,1978,445,97,20
platform,2154,395,145,20
spike,2046,580,20,20
spike,2066,580,20,20
spike,2086,580,20,20
platform,2306,410,94,20
slope,2248,295,100,100,100,0
platform,2348,295,100,20
platform,2436,281,133,20
trampoline,2351,390,80,20
platform,2637,194,107,20
platform,2817,276,141,20
platform,2965,326,105,20
wall_3d,2891,226,20,100
platform,2831,306,80,20
platform,3079,355,125,20
trampoline,3007,306,80,20
platform,3266,294,90,20
wall_3d,3172,194,20,100
platform,3112,274,80,20
platform,3374,347,100,20
platform,3616,231,180,20
slope,3554,247,100,100,100,0
platform,3654,247,100,20
wall_3d,2696,153,20,103
wall_3d,2475,491,20,79
platform,1183,220,66,20
wall_3d,3435,192,20,92
platform,1322,213,56,20
wall_3d,472,396,20,114
wall_3d,3824,441,20,110
wall_3d,1214,530,20,58
wall_3d,3079,404,20,101
platform,1433,553,80,20
wall_3d,2733,296,20,70
platform,248,319,90,20
wall_3d,2060,513,20,61
platform,1601,295,78,20
wall_3d,253,407,20,108
