ground,0,580,4000,20
start,194,540,40,50
goal,3734,438,80,80
platform,432,499,169,20
wall_3d,313,399,20,100
platform,253,479,80,20
platform,546,500,130,20
trampoline,463,479,80,20
platform,699,500,192,20
platform,883,500,188,20
spike,771,580,20,20
spike,791,580,20,20
spike,811,580,20,20
platform,1020,381,196,20
trampoline,921,480,80,20
platform,1235,472,170,20
spike,1107,580,20,20
spike,1127,580,20,20
platform,1383,500,200,20
trampoline,1277,452,80,20
platform,1544,477,102,20
platform,1669,385,100,20
trampoline,1581,457,80,20
platform,1820,282,188,20
slope,1857,285,100,100,100,0
platform,1957,285,100,20
platform,1928,348,186,20
platform,2173,290,152,20
trampoline,1962,328,80,20
platform,2312,179,83,20
platform,2485,246,172,20
platform,2662,242,139,20
spike,2533,580,20,20
spike,2553,580,20,20
spike,2573,580,20,20
spike,2593,580,20,20
spike,2613,580,20,20
platform,2771,262,115,20
platform,2974,273,98,20
platform,3148,248,187,20
spike,3021,580,20,20
spike,3041,580,20,20
spike,3061,580,20,20
spike,3081,580,20,20
platform,3379,324,89,20
platform,3532,270,139,20
slope,3518,224,100,100,100,0
platform,3618,224,100,20
platform,3651,314,131,20
slope,3663,170,100,100,100,0
platform,3763,170,100,20
platform,2621,242,54,20
wall_3d,1768,484,20,110
platform,2244,184,74,20
wall_3d,3848,511,20,51
platform,2239,217,85,20
platform,1052,448,64,20
platform,590,343,83,20
wall_3d,1156,343,20,116
platform,1443,524,73,20
wall_3d,1357,230,20,53
wall_3d,281,525,20,117
platform,3717,533,54,20
wall_3d,2975,325,20,69
wall_3d,2180,109,20,74
platform,832,239,62,20
platform,1685,279,82,20
platform,1717,421,84,20
platform,1336,103,77,20
wall_3d,287,393,20,63
platform,3857,245,94,20
