ground,0,580,4000,20
start,109,540,40,50
goal,3834,144,80,80
platform,292,500,110,20
platform,396,353,108,20
platform,610,418,134,20
trampoline,444,333,80,20
platform,728,300,137,20
slope,747,318,100,100,100,0
platform,847,318,100,20
platform,945,422,188,20
platform,1181,299,183,20
trampoline,988,402,80,20
platform,1417,346,103,20
slope,1284,199,100,100,100,0
platform,1384,199,100,20
platform,1644,327,102,20
slope,1519,246,100,100,100,0
platform,1619,246,100,20
platform,1838,252,147,20
slope,1791,227,100,100,100,0
platform,1891,227,100,20
platform,1947,288,148,20
platform,2135,374,164,20
spike,2021,580,20,20
spike,2041,580,20,20
platform,2321,468,144,20
slope,2279,274,100,100,100,0
platform,2379,274,100,20
platform,2437,440,136,20
wall_3d,2379,340,20,100
platform,2319,420,80,20
platform,2544,420,164,20
wall_3d,2490,320,20,100
platform,2430,400,80,20
platform,2765,289,161,20
platform,2971,333,145,20
platform,3148,440,140,20
slope,3111,233,100,100,100,0
platform,3211,233,100,20
platform,3342,294,81,20
wall_3d,3245,194,20,100
platform,3185,274,80,20
platform,3489,394,181,20
platform,3599,397,154,20
platform,3749,500,166,20
platform,2354,254,88,20
platform,398,402,66,20
wall_3d,2703,327,20,96
wall_3d,847,316,20,72
wall_3d,244,367,20,55
platform,1478,471,89,20
platform,2776,261,71,20
wall_3d,3367,547,20,60
wall_3d,468,529,20,92
wall_3d,932,429,20,89
platform,529,305,57,20
platform,1486,486,80,20
wall_3d,578,341,20,90
platform,935,506,73,20
wall_3d,3687,505,20,58
platform,732,303,75,20
platform,951,176,73,20
wall_3d,1659,306,20,66
