ground,0,580,4000,20
start,105,540,40,50
goal,3896,267,80,80
platform,275,398,176,20
platform,502,259,167,20
platform,713,371,168,20
wall_3d,607,271,20,100
platform,547,351,80,20
platform,820,359,149,20
platform,1048,500,90,20
platform,1201,459,155,20
trampoline,1091,480,80,20
platform,1325,380,147,20
trampoline,1228,439,80,20
platform,1506,500,192,20
trampoline,1355,360,80,20
platform,1618,403,139,20
wall_3d,1562,303,20,100
platform,1502,383,80,20
platform,1740,285,121,20
wall_3d,1679,185,20,100
platform,1619,265,80,20
platform,1861,192,172,20
slope,1912,185,100,100,100,0
platform,2012,185,100,20
platform,2016,302,82,20
platform,2193,308,141,20
slope,2157,202,100,100,100,0
platform,2257,202,100,20
platform,2308,212,162,20
platform,2422,235,143,20
platform,2575,167,163,20
platform,2724,100,153,20
platform,2918,137,113,20
platform,3063,100,87,20
platform,3241,167,161,20
platform,3439,124,84,20
platform,3679,218,112,20
platform,3912,107,106,20
slope,3785,118,100,100,100,0
platform,3885,118,100,20
platform,799,291,84,20
wall_3d,2319,435,20,65
platform,487,117,99,20
wall_3d,2994,177,20,71
platform,1081,226,61,20
wall_3d,1751,149,20,85
wall_3d,3436,344,20,101
wall_3d,329,402,20,53
wall_3d,1003,113,20,70
platform,2024,516,64,20
platform,3118,472,91,20
wall_3d,666,532,20,91
