ground,0,580,4000,20
start,154,540,40,50
goal,3718,478,80,80
platform,313,500,112,20
slope,266,440,100,100,100,0
platform,366,440,100,20
platform,509,500,138,20
wall_3d,411,400,20,100
platform,351,480,80,20
platform,633,500,155,20
wall_3d,571,400,20,100
platform,511,480,80,20
platform,797,500,190,20
trampoline,654,480,80,20
platform,941,500,132,20
trampoline,838,480,80,20
platform,1140,500,191,20
spike,1020,580,20,20
spike,1040,580,20,20
spike,1060,580,20,20
platform,1307,455,90,20
slope,1230,400,100,100,100,0
platform,1330,400,100,20
platform,1440,500,163,20
platform,1667,447,172,20
trampoline,1485,480,80,20
platform,1799,339,96,20
wall_3d,1733,239,20,100
platform,1673,319,80,20
platform,2033,423,141,20
wall_3d,1916,323,20,100
platform,1856,403,80,20
platform,2277,500,89,20
spike,2115,580,20,20
spike,2135,580,20,20
spike,2155,580,20,20
spike,2175,580,20,20
platform,2511,500,98,20
spike,2374,580,20,20
spike,2394,580,20,20
platform,2619,419,174,20
platform,2822,326,91,20
spike,2680,580,20,20
spike,2700,580,20,20
spike,2720,580,20,20
spike,2740,580,20,20
spike,2760,580,20,20
platform,3056,305,104,20
slope,2926,226,100,100,100,0
platform,3026,226,100,20
platform,3172,294,86,20
platform,3409,332,175,20
platform,3555,328,80,20
slope,3489,232,100,100,100,0
platform,3589,232,100,20
wall_3d,166,360,20,97
platform,3361,262,64,20
platform,3843,123,93,20
platform,531,118,52,20
platform,1332,215,63,20
wall_3d,1127,260,20,71
wall_3d,856,119,20,72
wall_3d,1447,380,20,91
wall_3d,607,539,20,102
wall_3d,3669,150,20,103
wall_3d,1916,345,20,51
wall_3d,3467,514,20,77
wall_3d,1940,484,20,104
platform,963,296,78,20
wall_3d,3596,513,20,72
wall_3d,2890,208,20,73
wall_3d,770,132,20,58
