ground,0,580,4000,20
start,193,540,40,50
goal,3773,479,80,80
platform,401,410,146,20
wall_3d,297,310,20,100
platform,237,390,80,20
platform,591,500,186,20
platform,810,500,105,20
spike,660,580,20,20
spike,680,580,20,20
spike,700,580,20,20
spike,720,580,20,20
platform,936,467,111,20
trampoline,851,480,80,20
platform,1151,338,199,20
wall_3d,1043,238,20,100
platform,983,318,80,20
platform,1286,404,109,20
platform,1493,499,151,20
platform,1713,476,85,20
platform,1880,342,162,20
spike,1756,580,20,20
spike,1776,580,20,20
spike,1796,580,20,20
spike,1816,580,20,20
platform,2021,312,185,20
platform,2199,402,193,20
slope,2214,212,100,100,100,0
platform,2314,212,100,20
platform,2401,453,139,20
slope,2338,302,100,100,100,0
platform,2438,302,100,20
platform,2518,500,109,20
trampoline,2424,433,80,20
platform,2621,500,132,20
wall_3d,2569,400,20,100
platform,2509,480,80,20
platform,2764,500,93,20
platform,3014,420,178,20
wall_3d,2889,320,20,100
platform,2829,400,80,20
platform,3115,500,174,20
trampoline,3039,400,80,20
platform,3332,500,105,20
trampoline,3147,480,80,20
platform,3551,486,179,20
trampoline,3372,480,80,20
platform,3701,500,172,20
wall_3d,520,523,20,87
wall_3d,1735,323,20,101
platform,2958,262,73,20
wall_3d,3776,291,20,118
wall_3d,1044,362,20,52
wall_3d,742,179,20,93
platform,1331,180,79,20
wall_3d,3347,473,20,75
platform,2949,216,87,20
platform,1454,210,96,20
wall_3d,1746,209,20,119
wall_3d,463,551,20,116
