ground,0,580,4000,20
start,177,540,40,50
goal,3833,172,80,80
platform,292,500,179,20
platform,499,500,104,20
wall_3d,395,400,20,100
platform,335,480,80,20
platform,611,500,105,20
trampoline,524,480,80,20
platform,825,500,130,20
spike,678,580,20,20
spike,698,580,20,20
spike,718,580,20,20
spike,738,580,20,20
spike,758,580,20,20
platform,1040,500,117,20
trampoline,850,480,80,20
platform,1169,500,135,20
platform,1281,440,100,20
platform,1458,500,144,20
spike,1349,580,20,20
spike,1369,580,20,20
spike,1389,580,20,20
platform,1639,500,106,20
slope,1564,400,100,100,100,0
platform,1664,400,100,20
platform,1854,500,160,20
platform,2045,403,119,20
slope,1973,400,100,100,100,0
platform,2073,400,100,20
platform,2274,329,98,20
platform,2432,446,87,20
slope,2361,229,100,100,100,0
platform,2461,229,100,20
platform,2624,400,152,20
spike,2508,580,20,20
spike,2528,580,20,20
spike,2548,580,20,20
platform,2735,416,101,20
wall_3d,2679,316,20,100
platform,2619,396,80,20
platform,2973,417,184,20
trampoline,2782,396,80,20
platform,3096,500,89,20
platform,3285,482,161,20
platform,3450,500,193,20
slope,3478,382,100,100,100,0
platform,3578,382,100,20
platform,3598,365,102,20
wall_3d,3524,265,20,100
platform,3464,345,80,20
platform,3813,488,132,20
wall_3d,3705,388,20,100
platform,3645,468,80,20
platform,3813,522,55,20
platform,603,414,67,20
wall_3d,1174,127,20,65
wall_3d,1091,503,20,59
wall_3d,604,395,20,87
platform,2401,298,94,20
wall_3d,594,217,20,62
platform,3686,468,73,20
platform,421,386,100,20
platform,898,459,86,20
wall_3d,3270,269,20,76
platform,689,510,85,20
platform,111,181,80,20
platform,433,477,54,20
platform,3324,347,50,20
platform,2685,110,65,20
