ground,0,580,4000,20
start,100,540,40,50
goal,3885,408,80,80
platform,299,460,88,20
wall_3d,199,360,20,100
platform,139,440,80,20
platform,420,394,141,20
wall_3d,359,294,20,100
platform,299,374,80,20
platform,540,413,161,20
trampoline,444,374,80,20
platform,748,414,107,20
slope,647,313,100,100,100,0
platform,747,313,100,20
platform,981,327,127,20
slope,875,314,100,100,100,0
platform,975,314,100,20
platform,1154,365,139,20
spike,1047,580,20,20
spike,1067,580,20,20
platform,1331,342,88,20
slope,1242,265,100,100,100,0
platform,1342,265,100,20
platform,1561,218,99,20
wall_3d,1446,118,20,100
platform,1386,198,80,20
platform,1770,331,104,20
spike,1625,580,20,20
spike,1645,580,20,20
spike,1665,580,20,20
spike,1685,580,20,20
spike,1705,580,20,20
platform,1956,301,189,20
platform,2091,290,126,20
wall_3d,2023,190,20,100
platform,1963,270,80,20
platform,2292,140,107,20
platform,2427,100,114,20
platform,2595,100,121,20
platform,2765,217,178,20
platform,2945,338,80,20
slope,2845,117,100,100,100,0
platform,2945,117,100,20
platform,3113,299,129,20
wall_3d,3029,199,20,100
platform,2969,279,80,20
platform,3257,214,200,20
platform,3443,279,174,20
platform,3554,134,148,20
platform,3725,108,122,20
platform,2553,428,59,20
platform,684,211,81,20
platform,1990,253,99,20
platform,1592,148,73,20
wall_3d,846,535,20,119
wall_3d,3460,412,20,108
platform,1483,414,87,20
platform,1045,509,55,20
platform,2376,185,100,20
wall_3d,920,555,20,73
platform,3810,218,59,20
platform,3503,173,94,20
platform,3859,218,88,20
wall_3d,2776,335,20,87
wall_3d,2806,161,20,85
platform,1624,123,67,20
platform,2994,240,65,20
platform,164,490,93,20
wall_3d,3490,344,20,111
