ground,0,580,4000,20
start,187,540,40,50
goal,3794,309,80,80
platform,382,418,169,20
slope,356,440,100,100,100,0
platform,456,440,100,20
platform,589,500,102,20
slope,484,318,100,100,100,0
platform,584,318,100,20
platform,715,500,87,20
slope,676,400,100,100,100,0
platform,776,400,100,20
platform,849,500,184,20
platform,959,500,97,20
trampoline,893,480,80,20
platform,1183,415,136,20
slope,1095,400,100,100,100,0
platform,1195,400,100,20
platform,1374,323,145,20
wall_3d,1278,223,20,100
platform,1218,303,80,20
platform,1585,226,159,20
trampoline,1414,303,80,20
platform,1770,254,104,20
spike,1637,580,20,20
spike,1657,580,20,20
spike,1677,580,20,20
spike,1697,580,20,20
spike,1717,580,20,20
platform,2002,271,136,20
slope,1906,154,100,100,100,0
platform,2006,154,100,20
platform,2191,288,94,20
spike,2056,580,20,20
spike,2076,580,20,20
spike,2096,580,20,20
spike,2116,580,20,20
spike,2136,580,20,20
platform,2373,143,157,20
spike,2242,580,20,20
spike,2262,580,20,20
spike,2282,580,20,20
spike,2302,580,20,20
platform,2597,161,140,20
platform,2752,108,101,20
platform,2987,163,180,20
platform,3219,100,115,20
spike,3083,580,20,20
spike,3103,580,20,20
spike,3123,580,20,20
platform,3453,105,84,20
spike,3296,580,20,20
spike,3316,580,20,20
spike,3336,580,20,20
spike,3356,580,20,20
platform,3577,100,119,20
platform,3751,100,179,20
spike,3644,580,20,20
spike,3664,580,20,20
wall_3d,3594,384,20,93
platform,1859,319,67,20
wall_3d,3808,393,20,69
platform,984,511,84,20
platform,1882,293,79,20
platform,1740,225,73,20
wall_3d,3330,239,20,53
wall_3d,3263,435,20,79
platform,978,312,98,20
wall_3d,3664,455,20,60
wall_3d,1945,455,20,71
