ground,0,580,4000,20
start,124,540,40,50
goal,3837,340,80,80
platform,340,500,157,20
slope,281,440,100,100,100,0
platform,381,440,100,20
platform,459,500,114,20
platform,696,385,198,20
slope,657,400,100,100,100,0
platform,757,400,100,20
platform,918,328,156,20
slope,852,285,100,100,100,0
platform,952,285,100,20
platform,1021,350,170,20
slope,1088,228,100,100,100,0
platform,1188,228,100,20
platform,1219,232,81,20
trampoline,1046,330,80,20
platform,1426,239,132,20
wall_3d,1322,139,20,100
platform,1262,219,80,20
platform,1647,101,158,20
spike,1496,580,20,20
spike,1516,580,20,20
spike,1536,580,20,20
spike,1556,580,20,20
spike,1576,580,20,20
platform,1775,238,121,20
wall_3d,1711,138,20,100
platform,1651,218,80,20
platform,1993,337,163,20
spike,1864,580,20,20
spike,1884,580,20,20
platform,2158,332,193,20
slope,2186,237,100,100,100,0
platform,2286,237,100,20
platform,2401,327,184,20
wall_3d,2279,227,20,100
platform,2219,307,80,20
platform,2539,398,108,20
wall_3d,2470,298,20,100
platform,2410,378,80,20
platform,2679,424,115,20
slope,2654,298,100,100,100,0
platform,2754,298,100,20
platform,2919,389,158,20
slope,2837,324,100,100,100,0
platform,2937,324,100,20
platform,3103,360,190,20
trampoline,2942,369,80,20
platform,3293,403,157,20
spike,3158,580,20,20
spike,3178,580,20,20
spike,3198,580,20,20
spike,3218,580,20,20
platform,3416,467,196,20
wall_3d,3354,367,20,100
platform,3294,447,80,20
platform,3623,402,162,20
spike,3499,580,20,20
spike,3519,580,20,20
spike,3539,580,20,20
platform,3761,267,93,20
wall_3d,3692,167,20,100
platform,3632,247,80,20
wall_3d,1522,180,20,66
platform,1941,228,67,20
wall_3d,2906,172,20,62
platform,3153,415,51,20
platform,2765,378,94,20
platform,593,326,73,20
platform,1386,303,72,20
platform,3525,369,74,20
platform,964,161,77,20
platform,1873,145,85,20
platform,1520,489,90,20
wall_3d,2700,278,20,75
platform,669,292,79,20
platform,2866,373,86,20
platform,1916,486,65,20
